gsp_id,datetime_gmt,generation_mw,lcl_mw,ucl_mw,installedcapacity_mwp,capacity_mwp
0,2023-05-22T06:00:00Z,954.575,938.784,970.367,15465.129,14566.528
0,2023-05-22T05:30:00Z,517.838,509.645,526.031,15465.129,14566.528
0,2023-05-22T05:00:00Z,179.59,176.559,182.622,15465.129,14566.528
0,2023-05-22T04:30:00Z,11.0726,10.6428,11.5025,15465.129,14566.528
0,2023-05-22T04:00:00Z,0,0,0,15465.129,14566.528
0,2023-05-22T03:30:00Z,0,0,0,15465.129,14566.529
0,2023-05-22T03:00:00Z,0,0,0,15465.129,14566.529
0,2023-05-22T02:30:00Z,0,0,0,15465.129,14566.529
0,2023-05-22T02:00:00Z,0,0,0,15465.129,14566.529
0,2023-05-22T01:30:00Z,0,0,0,15465.129,14566.529
0,2023-05-22T01:00:00Z,0,0,0,15465.129,14566.529
0,2023-05-22T00:30:00Z,0,0,0,15465.129,14566.529
0,2023-05-22T00:00:00Z,0,0,0,15465.129,14566.529
0,2023-05-21T23:30:00Z,0,0,0,15460.966,14562.702
0,2023-05-21T23:00:00Z,0,0,0,15460.966,14562.702
0,2023-05-21T22:30:00Z,0,0,0,15460.966,14562.702
0,2023-05-21T22:00:00Z,0,0,0,15460.966,14562.702
0,2023-05-21T21:30:00Z,0,0,0,15460.966,14562.702
0,2023-05-21T21:00:00Z,0,0,0,15460.966,14562.702
0,2023-05-21T20:30:00Z,0.000132996,7.66137e-05,0.000189379,15460.966,14562.702
0,2023-05-21T20:00:00Z,36.7092,35.762,37.6563,15460.966,14562.702
0,2023-05-21T19:30:00Z,267.652,263.015,272.288,15460.966,14562.702
0,2023-05-21T19:00:00Z,752.811,739.809,765.812,15460.966,14562.702
0,2023-05-21T18:30:00Z,1354.69,1332.45,1376.94,15460.966,14562.703
0,2023-05-21T18:00:00Z,1981.27,1951.9,2010.64,15460.966,14562.703
0,2023-05-21T17:30:00Z,2760.47,2724.17,2796.76,15460.966,14562.703
0,2023-05-21T17:00:00Z,3648.18,3605.37,3690.99,15460.966,14562.703
0,2023-05-21T16:30:00Z,4533.15,4487.21,4579.08,15460.966,14562.703
0,2023-05-21T16:00:00Z,5549.68,5502.04,5597.31,15460.966,14562.703
0,2023-05-21T15:30:00Z,6274.14,6224.47,6323.8,15460.966,14562.703
0,2023-05-21T15:00:00Z,7026.96,6976.62,7077.31,15460.966,14562.703
0,2023-05-21T14:30:00Z,7642.34,7592.15,7692.53,15460.966,14562.703
0,2023-05-21T14:00:00Z,8228.8,8178.7,8278.9,15460.966,14562.703
0,2023-05-21T13:30:00Z,8621.23,8568.23,8674.23,15460.966,14562.703
0,2023-05-21T13:00:00Z,8963.46,8910.8,9016.12,15460.966,14562.703
0,2023-05-21T12:30:00Z,9131.65,9080.55,9182.74,15460.966,14562.703
0,2023-05-21T12:00:00Z,9230.94,9178.25,9283.63,15460.966,14562.703
0,2023-05-21T11:30:00Z,9040.69,8987.96,9093.41,15460.966,14562.703
0,2023-05-21T11:00:00Z,8717.37,8667.09,8767.64,15460.966,14562.703
0,2023-05-21T10:30:00Z,8435.95,8387.55,8484.35,15460.966,14562.703
0,2023-05-21T10:00:00Z,8280.5,8230.73,8330.28,15460.966,14562.703
0,2023-05-21T09:30:00Z,7720.28,7667.56,7773,15460.966,14562.703
0,2023-05-21T09:00:00Z,6993.98,6939.25,7048.71,15460.966,14562.703
0,2023-05-21T08:30:00Z,5997.55,5942.42,6052.69,15460.966,14562.703
0,2023-05-21T08:00:00Z,4973.54,4920.26,5026.82,15460.966,14562.704
0,2023-05-21T07:30:00Z,3980.54,3931.71,4029.36,15460.966,14562.704
0,2023-05-21T07:00:00Z,3013.98,2972.37,3055.6,15460.966,14562.704
0,2023-05-21T06:30:00Z,2159.25,2125.68,2192.81,15460.966,14562.704
0,2023-05-21T06:00:00Z,1387.57,1363.45,1411.69,15460.966,14562.704
0,2023-05-21T05:30:00Z,731.818,718.375,745.261,15460.966,14562.704
0,2023-05-21T05:00:00Z,257.837,253.341,262.333,15460.966,14562.704
0,2023-05-21T04:30:00Z,18.1237,17.6017,18.6456,15460.966,14562.704
0,2023-05-21T04:00:00Z,0,0,0,15460.966,14562.704
0,2023-05-21T03:30:00Z,0,0,0,15460.966,14562.704
0,2023-05-21T03:00:00Z,0,0,0,15460.966,14562.704
0,2023-05-21T02:30:00Z,0,0,0,15460.966,14562.704
0,2023-05-21T02:00:00Z,0,0,0,15460.966,14562.704
0,2023-05-21T01:30:00Z,0,0,0,15460.966,14562.704
0,2023-05-21T01:00:00Z,0,0,0,15460.966,14562.704
0,2023-05-21T00:30:00Z,0,0,0,15460.966,14562.704
0,2023-05-21T00:00:00Z,0,0,0,15460.966,14562.704
0,2023-05-20T23:30:00Z,0,0,0,15460.722,14562.797
0,2023-05-20T23:00:00Z,0,0,0,15460.722,14562.797
0,2023-05-20T22:30:00Z,0,0,0,15460.722,14562.798
0,2023-05-20T22:00:00Z,0,0,0,15460.722,14562.798
0,2023-05-20T21:30:00Z,0,0,0,15460.722,14562.798
0,2023-05-20T21:00:00Z,0,0,0,15460.722,14562.798
0,2023-05-20T20:30:00Z,3.0307e-08,0,8.01547e-08,15460.722,14562.798
0,2023-05-20T20:00:00Z,25.1021,24.4515,25.7527,15460.722,14562.798
0,2023-05-20T19:30:00Z,279.101,273.41,284.792,15460.722,14562.798
0,2023-05-20T19:00:00Z,810.301,794.33,826.273,15460.722,14562.798
0,2023-05-20T18:30:00Z,1453.13,1427.3,1478.96,15460.722,14562.798
0,2023-05-20T18:00:00Z,2208.63,2173.94,2243.32,15460.722,14562.798
0,2023-05-20T17:30:00Z,3097.95,3055.8,3140.1,15460.722,14562.798
0,2023-05-20T17:00:00Z,4037.55,3990.19,4084.91,15460.722,14562.798
0,2023-05-20T16:30:00Z,4982.21,4932.06,5032.36,15460.722,14562.798
0,2023-05-20T16:00:00Z,5983.78,5932.62,6034.94,15460.722,14562.798
0,2023-05-20T15:30:00Z,6860.21,6809.43,6910.99,15460.722,14562.798
0,2023-05-20T15:00:00Z,7625.85,7576.75,7674.95,15460.722,14562.798
0,2023-05-20T14:30:00Z,8360.92,8313.07,8408.77,15460.722,14562.798
0,2023-05-20T14:00:00Z,8993.33,8947.8,9038.86,15460.722,14562.798
0,2023-05-20T13:30:00Z,9408.98,9364.74,9453.22,15460.722,14562.798
0,2023-05-20T13:00:00Z,9801.49,9758.3,9844.69,15460.722,14562.798
0,2023-05-20T12:30:00Z,9929.98,9887.94,9972.02,15460.722,14562.798
0,2023-05-20T12:00:00Z,9991.48,9948.98,10034,15460.722,14562.799
0,2023-05-20T11:30:00Z,9970.74,9927.51,10014,15460.722,14562.799
0,2023-05-20T11:00:00Z,9874.53,9829.53,9919.53,15460.722,14562.799
0,2023-05-20T10:30:00Z,9553.15,9504.58,9601.72,15460.722,14562.799
0,2023-05-20T10:00:00Z,8955.89,8903.81,9007.98,15460.722,14562.799
0,2023-05-20T09:30:00Z,8135.7,8080.71,8190.68,15460.722,14562.799
0,2023-05-20T09:00:00Z,7200.94,7144.11,7257.77,15460.722,14562.799
0,2023-05-20T08:30:00Z,6121.29,6065.41,6177.16,15460.722,14562.799
0,2023-05-20T08:00:00Z,4985.28,4932.45,5038.11,15460.722,14562.799
0,2023-05-20T07:30:00Z,3850.59,3804.1,3897.08,15460.722,14562.799
0,2023-05-20T07:00:00Z,2782.48,2744.79,2820.17,15460.722,14562.799
0,2023-05-20T06:30:00Z,1948.22,1919.17,1977.26,15460.722,14562.799
0,2023-05-20T06:00:00Z,1223.4,1203.36,1243.44,15460.722,14562.799
0,2023-05-20T05:30:00Z,625.53,615.082,635.977,15460.722,14562.799
0,2023-05-20T05:00:00Z,184.751,181.461,188.042,15460.722,14562.799
0,2023-05-20T04:30:00Z,9.84677,9.48715,10.2064,15460.722,14562.799
0,2023-05-20T04:00:00Z,0,0,0,15460.722,14562.799
0,2023-05-20T03:30:00Z,0,0,0,15460.722,14562.799
0,2023-05-20T03:00:00Z,0,0,0,15460.722,14562.799
0,2023-05-20T02:30:00Z,0,0,0,15460.722,14562.799
0,2023-05-20T02:00:00Z,0,0,0,15460.722,14562.799
0,2023-05-20T01:30:00Z,0,0,0,15460.722,14562.799
0,2023-05-20T01:00:00Z,0,0,0,15460.722,14562.8
0,2023-05-20T00:30:00Z,0,0,0,15460.722,14562.8
0,2023-05-20T00:00:00Z,0,0,0,15460.722,14562.8
0,2023-05-19T23:30:00Z,0,0,0,15460.347,14562.761
0,2023-05-19T23:00:00Z,0,0,0,15460.347,14562.761
0,2023-05-19T22:30:00Z,0,0,0,15460.347,14562.761
0,2023-05-19T22:00:00Z,0,0,0,15460.347,14562.761
0,2023-05-19T21:30:00Z,0,0,0,15460.347,14562.761
0,2023-05-19T21:00:00Z,0,0,0,15460.347,14562.761
0,2023-05-19T20:30:00Z,0,0,0,15460.347,14562.761
0,2023-05-19T20:00:00Z,14.0255,13.5663,14.4846,15460.347,14562.761
0,2023-05-19T19:30:00Z,186.058,182.757,189.36,15460.347,14562.761
0,2023-05-19T19:00:00Z,604.649,593.688,615.611,15460.347,14562.761
0,2023-05-19T18:30:00Z,1110.97,1093.08,1128.85,15460.347,14562.761
0,2023-05-19T18:00:00Z,1717.09,1693.03,1741.15,15460.347,14562.761
0,2023-05-19T17:30:00Z,2335.71,2304.52,2366.91,15460.347,14562.761
0,2023-05-19T17:00:00Z,2860.42,2826.22,2894.63,15460.347,14562.762
0,2023-05-19T16:30:00Z,3318.5,3280.63,3356.37,15460.347,14562.762
0,2023-05-19T16:00:00Z,4023.76,3981.96,4065.57,15460.347,14562.762
0,2023-05-19T15:30:00Z,4601.95,4552.84,4651.06,15460.347,14562.762
0,2023-05-19T15:00:00Z,4981.03,4926.25,5035.81,15460.347,14562.762
0,2023-05-19T14:30:00Z,5144.95,5087.71,5202.2,15460.347,14562.762
0,2023-05-19T14:00:00Z,5732,5679.75,5784.25,15460.347,14562.762
0,2023-05-19T13:30:00Z,5736.8,5687.04,5786.56,15460.347,14562.762
0,2023-05-19T13:00:00Z,5609.63,5560.94,5658.31,15460.347,14562.762
0,2023-05-19T12:30:00Z,5414.36,5364.92,5463.81,15460.347,14562.762
0,2023-05-19T12:00:00Z,5672.67,5625.67,5719.68,15460.347,14562.762
0,2023-05-19T11:30:00Z,5816.52,5772.15,5860.89,15460.347,14562.762
0,2023-05-19T11:00:00Z,5680.4,5636.46,5724.34,15460.347,14562.762
0,2023-05-19T10:30:00Z,5593.77,5556.02,5631.52,15460.347,14562.762
0,2023-05-19T10:00:00Z,4982.66,4948.06,5017.27,15460.347,14562.762
0,2023-05-19T09:30:00Z,4553.02,4519.04,4587,15460.347,14562.762
0,2023-05-19T09:00:00Z,4060.07,4026.1,4094.04,15460.347,14562.762
0,2023-05-19T08:30:00Z,3495.83,3465.73,3525.93,15460.347,14562.762
0,2023-05-19T08:00:00Z,2952.58,2923.62,2981.54,15460.347,14562.762
0,2023-05-19T07:30:00Z,2275.51,2251.13,2299.9,15460.347,14562.762
0,2023-05-19T07:00:00Z,1816.46,1796.64,1836.28,15460.347,14562.762
0,2023-05-19T06:30:00Z,1332.71,1315.89,1349.53,15460.347,14562.763
0,2023-05-19T06:00:00Z,798.446,788.126,808.766,15460.347,14562.763
0,2023-05-19T05:30:00Z,387.372,381.81,392.933,15460.347,14562.763
0,2023-05-19T05:00:00Z,106.601,103.731,109.471,15460.347,14562.763
0,2023-05-19T04:30:00Z,4.29143,4.02125,4.56161,15460.347,14562.763
0,2023-05-19T04:00:00Z,0,0,0,15460.347,14562.763
0,2023-05-19T03:30:00Z,0,0,0,15460.347,14562.763
0,2023-05-19T03:00:00Z,0,0,0,15460.347,14562.763
0,2023-05-19T02:30:00Z,0,0,0,15460.347,14562.763
0,2023-05-19T02:00:00Z,0,0,0,15460.347,14562.763
0,2023-05-19T01:30:00Z,0,0,0,15460.347,14562.763
0,2023-05-19T01:00:00Z,0,0,0,15460.347,14562.763
0,2023-05-19T00:30:00Z,0,0,0,15460.347,14562.763
0,2023-05-19T00:00:00Z,0,0,0,15460.347,14562.763
0,2023-05-18T23:30:00Z,0,0,0,15456.57,14559.322
0,2023-05-18T23:00:00Z,0,0,0,15456.57,14559.322
0,2023-05-18T22:30:00Z,0,0,0,15456.57,14559.322
0,2023-05-18T22:00:00Z,0,0,0,15456.57,14559.322
0,2023-05-18T21:30:00Z,0,0,0,15456.57,14559.322
0,2023-05-18T21:00:00Z,0,0,0,15456.57,14559.322
0,2023-05-18T20:30:00Z,2.50797e-08,0,6.63299e-08,15456.57,14559.322
0,2023-05-18T20:00:00Z,10.18,9.83801,10.522,15456.57,14559.323
0,2023-05-18T19:30:00Z,146.307,143.748,148.865,15456.57,14559.323
0,2023-05-18T19:00:00Z,452.44,446.858,458.022,15456.57,14559.323
0,2023-05-18T18:30:00Z,850.419,840.543,860.296,15456.57,14559.323
0,2023-05-18T18:00:00Z,1404.63,1387.39,1421.87,15456.57,14559.323
0,2023-05-18T17:30:00Z,1987.29,1965.3,2009.29,15456.57,14559.323
0,2023-05-18T17:00:00Z,2531.47,2504.85,2558.08,15456.57,14559.323
0,2023-05-18T16:30:00Z,3185.1,3151.83,3218.37,15456.57,14559.323
0,2023-05-18T16:00:00Z,3886.65,3849.54,3923.75,15456.57,14559.323
0,2023-05-18T15:30:00Z,4559.54,4521.35,4597.73,15456.57,14559.323
0,2023-05-18T15:00:00Z,5296.38,5254.53,5338.22,15456.57,14559.323
0,2023-05-18T14:30:00Z,6089.87,6046.2,6133.54,15456.57,14559.323
0,2023-05-18T14:00:00Z,6703.37,6658.66,6748.07,15456.57,14559.323
0,2023-05-18T13:30:00Z,7079.2,7033.84,7124.55,15456.57,14559.323
0,2023-05-18T13:00:00Z,7524.73,7479.42,7570.03,15456.57,14559.323
0,2023-05-18T12:30:00Z,7963.27,7920.43,8006.1,15456.57,14559.323
0,2023-05-18T12:00:00Z,8082.67,8039.3,8126.05,15456.57,14559.323
0,2023-05-18T11:30:00Z,8013.54,7972.07,8055.01,15456.57,14559.323
0,2023-05-18T11:00:00Z,8174.47,8132.05,8216.89,15456.57,14559.323
0,2023-05-18T10:30:00Z,8013.85,7970.69,8057,15456.57,14559.323
0,2023-05-18T10:00:00Z,7398.07,7355.43,7440.71,15456.57,14559.323
0,2023-05-18T09:30:00Z,6763.5,6722.49,6804.52,15456.57,14559.323
0,2023-05-18T09:00:00Z,5952.52,5914.52,5990.52,15456.57,14559.324
0,2023-05-18T08:30:00Z,4985.83,4949.18,5022.48,15456.57,14559.324
0,2023-05-18T08:00:00Z,3974.03,3940.53,4007.53,15456.57,14559.324
0,2023-05-18T07:30:00Z,3078.96,3049.08,3108.84,15456.57,14559.324
0,2023-05-18T07:00:00Z,2268.02,2244.32,2291.72,15456.57,14559.324
0,2023-05-18T06:30:00Z,1601,1584.47,1617.54,15456.57,14559.324
0,2023-05-18T06:00:00Z,1060.87,1049.71,1072.03,15456.57,14559.324
0,2023-05-18T05:30:00Z,542.45,536.462,548.438,15456.57,14559.324
0,2023-05-18T05:00:00Z,169.72,166.842,172.599,15456.57,14559.324
0,2023-05-18T04:30:00Z,5.93955,5.69179,6.18731,15456.57,14559.324
0,2023-05-18T04:00:00Z,0,0,0,15456.57,14559.324
0,2023-05-18T03:30:00Z,0,0,0,15456.57,14559.324
0,2023-05-18T03:00:00Z,0,0,0,15456.57,14559.324
0,2023-05-18T02:30:00Z,0,0,0,15456.57,14559.324
0,2023-05-18T02:00:00Z,0,0,0,15456.57,14559.324
0,2023-05-18T01:30:00Z,0,0,0,15456.57,14559.324
0,2023-05-18T01:00:00Z,0,0,0,15456.57,14559.324
0,2023-05-18T00:30:00Z,0,0,0,15456.57,14559.324
0,2023-05-18T00:00:00Z,0,0,0,15456.57,14559.324
0,2023-05-17T23:30:00Z,0,0,0,15452.378,14555.469
0,2023-05-17T23:00:00Z,0,0,0,15452.378,14555.469
0,2023-05-17T22:30:00Z,0,0,0,15452.378,14555.469
0,2023-05-17T22:00:00Z,0,0,0,15452.378,14555.469
0,2023-05-17T21:30:00Z,0,0,0,15452.378,14555.469
0,2023-05-17T21:00:00Z,0,0,0,15452.378,14555.469
0,2023-05-17T20:30:00Z,0,0,0,15452.378,14555.469
0,2023-05-17T20:00:00Z,7.77622,7.48035,8.0721,15452.378,14555.469
0,2023-05-17T19:30:00Z,151.455,149.054,153.856,15452.378,14555.469
0,2023-05-17T19:00:00Z,503.323,498.594,508.052,15452.378,14555.469
0,2023-05-17T18:30:00Z,980.266,970.601,989.93,15452.378,14555.469
0,2023-05-17T18:00:00Z,1609.68,1592.92,1626.44,15452.378,14555.469
0,2023-05-17T17:30:00Z,2043.6,2023.78,2063.41,15452.378,14555.469
0,2023-05-17T17:00:00Z,2552.53,2528.54,2576.52,15452.378,14555.469
0,2023-05-17T16:30:00Z,3189.86,3160.79,3218.93,15452.378,14555.469
0,2023-05-17T16:00:00Z,3983.54,3950.35,4016.73,15452.378,14555.469
0,2023-05-17T15:30:00Z,4564.61,4528.2,4601.03,15452.378,14555.469
0,2023-05-17T15:00:00Z,5252.16,5211.9,5292.42,15452.378,14555.469
0,2023-05-17T14:30:00Z,6156.95,6112.79,6201.11,15452.378,14555.469
0,2023-05-17T14:00:00Z,6158.85,6111.03,6206.68,15452.378,14555.469
0,2023-05-17T13:30:00Z,5945.83,5898.9,5992.76,15452.378,14555.469
0,2023-05-17T13:00:00Z,6098.16,6052.71,6143.6,15452.378,14555.47
0,2023-05-17T12:30:00Z,6010.46,5960.65,6060.27,15452.378,14555.47
0,2023-05-17T12:00:00Z,6266.27,6217.59,6314.96,15452.378,14555.47
0,2023-05-17T11:30:00Z,7071.8,7027.63,7115.98,15452.378,14555.47
0,2023-05-17T11:00:00Z,7454.53,7411.19,7497.88,15452.378,14555.47
0,2023-05-17T10:30:00Z,7344.67,7303.18,7386.16,15452.378,14555.47
0,2023-05-17T10:00:00Z,6926.56,6886.88,6966.25,15452.378,14555.47
0,2023-05-17T09:30:00Z,6180.02,6139.56,6220.47,15452.378,14555.47
0,2023-05-17T09:00:00Z,5972.11,5931.94,6012.28,15452.378,14555.47
0,2023-05-17T08:30:00Z,5315.86,5275.63,5356.08,15452.378,14555.47
0,2023-05-17T08:00:00Z,4586.52,4546.75,4626.29,15452.378,14555.47
0,2023-05-17T07:30:00Z,3750.44,3712.81,3788.06,15452.378,14555.47
0,2023-05-17T07:00:00Z,2759.89,2726.64,2793.14,15452.378,14555.47
0,2023-05-17T06:30:00Z,2011.62,1983.47,2039.78,15452.378,14555.47
0,2023-05-17T06:00:00Z,1262.56,1243.27,1281.85,15452.378,14555.47
0,2023-05-17T05:30:00Z,664.993,654.12,675.865,15452.378,14555.47
0,2023-05-17T05:00:00Z,200.086,196.573,203.598,15452.378,14555.47
0,2023-05-17T04:30:00Z,6.6832,6.43609,6.93032,15452.378,14555.47
0,2023-05-17T04:00:00Z,0,0,0,15452.378,14555.47
0,2023-05-17T03:30:00Z,0,0,0,15452.378,14555.47
0,2023-05-17T03:00:00Z,0,0,0,15452.378,14555.47
0,2023-05-17T02:30:00Z,0,0,0,15452.378,14555.471
0,2023-05-17T02:00:00Z,0,0,0,15452.378,14555.471
0,2023-05-17T01:30:00Z,0,0,0,15452.378,14555.471
0,2023-05-17T01:00:00Z,0,0,0,15452.378,14555.471
0,2023-05-17T00:30:00Z,0,0,0,15452.378,14555.471
0,2023-05-17T00:00:00Z,0,0,0,15452.378,14555.471
0,2023-05-16T23:30:00Z,0,0,0,15448.437,14551.866
0,2023-05-16T23:00:00Z,0,0,0,15448.437,14551.867
0,2023-05-16T22:30:00Z,0,0,0,15448.437,14551.867
0,2023-05-16T22:00:00Z,0,0,0,15448.437,14551.867
0,2023-05-16T21:30:00Z,0,0,0,15448.437,14551.867
0,2023-05-16T21:00:00Z,0,0,0,15448.437,14551.867
0,2023-05-16T20:30:00Z,0,0,0,15448.437,14551.867
0,2023-05-16T20:00:00Z,17.9213,17.4233,18.4193,15448.437,14551.867
0,2023-05-16T19:30:00Z,220.648,216.705,224.591,15448.437,14551.867
0,2023-05-16T19:00:00Z,661.349,650.561,672.138,15448.437,14551.867
0,2023-05-16T18:30:00Z,1348.07,1328.01,1368.14,15448.437,14551.867
0,2023-05-16T18:00:00Z,1965.07,1937.18,1992.96,15448.437,14551.867
0,2023-05-16T17:30:00Z,2557.16,2524.28,2590.04,15448.437,14551.867
0,2023-05-16T17:00:00Z,3241.85,3205,3278.7,15448.437,14551.867
0,2023-05-16T16:30:00Z,3990.47,3948.96,4031.98,15448.437,14551.867
0,2023-05-16T16:00:00Z,4914.55,4870.33,4958.76,15448.437,14551.867
0,2023-05-16T15:30:00Z,5624.5,5578.53,5670.46,15448.437,14551.867
0,2023-05-16T15:00:00Z,6127.95,6079.54,6176.36,15448.437,14551.867
0,2023-05-16T14:30:00Z,6535.37,6489.55,6581.19,15448.437,14551.867
0,2023-05-16T14:00:00Z,7188.35,7139.87,7236.84,15448.437,14551.867
0,2023-05-16T13:30:00Z,7833.69,7783.34,7884.04,15448.437,14551.867
0,2023-05-16T13:00:00Z,7910.41,7862.11,7958.71,15448.437,14551.867
0,2023-05-16T12:30:00Z,8593.56,8551.36,8635.76,15448.437,14551.867
0,2023-05-16T12:00:00Z,8520.14,8476.33,8563.94,15448.437,14551.868
0,2023-05-16T11:30:00Z,8306.01,8260.42,8351.6,15448.437,14551.868
0,2023-05-16T11:00:00Z,8270.47,8226.05,8314.9,15448.437,14551.868
0,2023-05-16T10:30:00Z,8115.71,8069.51,8161.9,15448.437,14551.868
0,2023-05-16T10:00:00Z,7803.04,7754.9,7851.17,15448.437,14551.868
0,2023-05-16T09:30:00Z,7469.53,7420.29,7518.77,15448.437,14551.868
0,2023-05-16T09:00:00Z,6689.45,6636.3,6742.6,15448.437,14551.868
0,2023-05-16T08:30:00Z,5903.65,5851.32,5955.98,15448.437,14551.868
0,2023-05-16T08:00:00Z,4981.56,4931.67,5031.46,15448.437,14551.868
0,2023-05-16T07:30:00Z,3911.03,3865.12,3956.95,15448.437,14551.868
0,2023-05-16T07:00:00Z,2898.92,2859.13,2938.71,15448.437,14551.868
0,2023-05-16T06:30:00Z,2089.52,2058.3,2120.73,15448.437,14551.868
0,2023-05-16T06:00:00Z,1312.35,1290.63,1334.07,15448.437,14551.868
0,2023-05-16T05:30:00Z,671.163,659.649,682.676,15448.437,14551.868
0,2023-05-16T05:00:00Z,192.455,188.832,196.077,15448.437,14551.868
0,2023-05-16T04:30:00Z,3.96083,3.78744,4.13422,15448.437,14551.868
0,2023-05-16T04:00:00Z,0,0,0,15448.437,14551.868
0,2023-05-16T03:30:00Z,0,0,0,15448.437,14551.868
0,2023-05-16T03:00:00Z,0,0,0,15448.437,14551.868
0,2023-05-16T02:30:00Z,0,0,0,15448.437,14551.868
0,2023-05-16T02:00:00Z,0,0,0,15448.437,14551.868
0,2023-05-16T01:30:00Z,0,0,0,15448.437,14551.869
0,2023-05-16T01:00:00Z,0,0,0,15448.437,14551.869
0,2023-05-16T00:30:00Z,0,0,0,15448.437,14551.869
0,2023-05-16T00:00:00Z,0,0,0,15448.437,14551.869
0,2023-05-15T23:30:00Z,0,0,0,15444.646,14548.414
0,2023-05-15T23:00:00Z,0,0,0,15444.646,14548.414
0,2023-05-15T22:30:00Z,0,0,0,15444.646,14548.414
0,2023-05-15T22:00:00Z,0,0,0,15444.646,14548.414
0,2023-05-15T21:30:00Z,0,0,0,15444.646,14548.414
0,2023-05-15T21:00:00Z,0,0,0,15444.646,14548.414
0,2023-05-15T20:30:00Z,0,0,0,15444.646,14548.414
0,2023-05-15T20:00:00Z,19.0498,18.5633,19.5362,15444.646,14548.414
0,2023-05-15T19:30:00Z,239.77,235.225,244.314,15444.646,14548.414
0,2023-05-15T19:00:00Z,719.127,706.085,732.169,15444.646,14548.414
0,2023-05-15T18:30:00Z,1322.28,1299.27,1345.29,15444.646,14548.414
0,2023-05-15T18:00:00Z,2081.77,2050.76,2112.79,15444.646,14548.414
0,2023-05-15T17:30:00Z,2705.07,2668.69,2741.46,15444.646,14548.414
0,2023-05-15T17:00:00Z,3622.49,3580.89,3664.09,15444.646,14548.414
0,2023-05-15T16:30:00Z,4033.55,3990.48,4076.62,15444.646,14548.414
0,2023-05-15T16:00:00Z,4938.95,4893.6,4984.3,15444.646,14548.414
0,2023-05-15T15:30:00Z,5647.1,5600.94,5693.26,15444.646,14548.414
0,2023-05-15T15:00:00Z,6313.7,6267.9,6359.5,15444.646,14548.415
0,2023-05-15T14:30:00Z,7356.88,7314.21,7399.54,15444.646,14548.415
0,2023-05-15T14:00:00Z,7567.34,7524.51,7610.18,15444.646,14548.415
0,2023-05-15T13:30:00Z,8090.77,8050.57,8130.96,15444.646,14548.415
0,2023-05-15T13:00:00Z,8033.54,7993.22,8073.87,15444.646,14548.415
0,2023-05-15T12:30:00Z,8213.83,8173.25,8254.41,15444.646,14548.415
0,2023-05-15T12:00:00Z,8287.58,8247.03,8328.13,15444.646,14548.415
0,2023-05-15T11:30:00Z,8647.34,8608.06,8686.62,15444.646,14548.415
0,2023-05-15T11:00:00Z,8271.65,8232.01,8311.29,15444.646,14548.415
0,2023-05-15T10:30:00Z,8017.33,7976.44,8058.21,15444.646,14548.415
0,2023-05-15T10:00:00Z,7845.26,7802.42,7888.11,15444.646,14548.415
0,2023-05-15T09:30:00Z,6912.85,6867.66,6958.04,15444.646,14548.415
0,2023-05-15T09:00:00Z,6425.2,6378.63,6471.77,15444.646,14548.415
0,2023-05-15T08:30:00Z,5619.98,5573.24,5666.73,15444.646,14548.415
0,2023-05-15T08:00:00Z,4743.44,4697.56,4789.33,15444.646,14548.415
0,2023-05-15T07:30:00Z,3729.19,3686.58,3771.8,15444.646,14548.415
0,2023-05-15T07:00:00Z,2692.62,2657.51,2727.74,15444.646,14548.415
0,2023-05-15T06:30:00Z,1832.44,1805.84,1859.03,15444.646,14548.415
0,2023-05-15T06:00:00Z,1103.62,1086.32,1120.91,15444.646,14548.415
0,2023-05-15T05:30:00Z,514.262,505.557,522.966,15444.646,14548.415
0,2023-05-15T05:00:00Z,120.035,117.407,122.662,15444.646,14548.415
0,2023-05-15T04:30:00Z,0.744352,0.677635,0.811069,15444.646,14548.416
0,2023-05-15T04:00:00Z,0,0,0,15444.646,14548.416
0,2023-05-15T03:30:00Z,0,0,0,15444.646,14548.416
0,2023-05-15T03:00:00Z,0,0,0,15444.646,14548.416
0,2023-05-15T02:30:00Z,0,0,0,15444.646,14548.416
0,2023-05-15T02:00:00Z,0,0,0,15444.646,14548.416
0,2023-05-15T01:30:00Z,0,0,0,15444.646,14548.416
0,2023-05-15T01:00:00Z,0,0,0,15444.646,14548.416
0,2023-05-15T00:30:00Z,0,0,0,15444.646,14548.416
0,2023-05-15T00:00:00Z,0,0,0,15444.646,14548.416
0,2023-05-14T23:30:00Z,0,0,0,15440.734,14544.839
0,2023-05-14T23:00:00Z,0,0,0,15440.734,14544.839
0,2023-05-14T22:30:00Z,0,0,0,15440.734,14544.839
0,2023-05-14T22:00:00Z,0,0,0,15440.734,14544.839
0,2023-05-14T21:30:00Z,0,0,0,15440.734,14544.84
0,2023-05-14T21:00:00Z,0,0,0,15440.734,14544.84
0,2023-05-14T20:30:00Z,0,0,0,15440.734,14544.84
0,2023-05-14T20:00:00Z,2.93402,2.74023,3.12782,15440.734,14544.84
0,2023-05-14T19:30:00Z,90.4986,88.4087,92.5885,15440.734,14544.84
0,2023-05-14T19:00:00Z,325.272,320.562,329.982,15440.734,14544.84
0,2023-05-14T18:30:00Z,659.859,652.587,667.131,15440.734,14544.84
0,2023-05-14T18:00:00Z,1237.53,1221.88,1253.18,15440.734,14544.84
